times
-2.2056754073925053
-2.621210261765549
-1.6471917111573966
-2.909771443618092
-2.3463075390543646
-2.08180563154689
-1.9110151081027302
-2.4486761738268314
-1.9483920644277104
0.0773160457611084
0.05507493019104004
0.08674907684326172
0.08287310600280762
0.028384923934936523
0.06369304656982422
0.0588841438293457
0.08773183822631836
0.0013239383697509766
0.07320499420166016
1.0272369384765625
