times
-1.8356986332084313
-2.9983162518524535
-1.8311008485357156
-2.6201615902051074
-2.3987778108632254
-2.3206778144520093
-1.8996768728676163
-2.1728808377912854
-2.1076760716210003
0.12291407585144043
0.059429168701171875
0.00955820083618164
0.08666110038757324
0.013870000839233398
0.060070037841796875
0.07767295837402344
0.09594511985778809
0.06392383575439453
0.08221197128295898
1.016423225402832
