times
-2.1722318582364846
-2.4031816093447436
-1.716394084986849
-2.923300016127921
-2.155208227982363
-2.1535779777490176
-1.9061082669580107
-2.3035139261730797
-1.9132094218405833
0.08242988586425781
0.0683438777923584
0.08690810203552246
0.09049510955810547
0.03673911094665527
0.060064077377319336
0.07330894470214844
0.10941100120544434
0.009503841400146484
0.09538602828979492
1.0659399032592773
