times
-2.1151772760823273
-2.4527460192221513
-1.7670974677257199
-2.446041830516798
-2.354550903669671
-2.1660541889131535
-1.8923385847968248
-2.3977755938334746
-2.400109531619363
-1.9477682012225124
-2.9094826956012283
-2.831794806436645
-2.1633186864518126
-2.6533215995834154
-2.624221466568029
-1.4217524018799301
-2.16643696642632
0.07313990592956543
0.07326292991638184
0.07760000228881836
0.10944390296936035
0.022808074951171875
0.06401205062866211
0.07773184776306152
0.09272098541259766
0.0018010139465332031
0.08244705200195312
0.08671188354492188
0.06415390968322754
0.009649991989135742
0.05939006805419922
0.0276639461517334
0.06823396682739258
0.0735177993774414
0.0506131649017334
0.06852602958679199
1.006044864654541
0.8697350025177002
