times
-2.1466508625580665
-2.3503056875647257
-1.7460943327601688
-2.451851556110347
-2.748561018390428
-1.9737913417272326
-1.783148729581947
-2.5663691939166693
-2.2423168722843414
-1.99515884958037
-2.8074965447014057
-2.5552327607835124
-2.371185604483048
-2.3390411148901036
-2.828255580401517
-1.8202328974519315
-1.9846478665345817
0.07770085334777832
0.0638890266418457
0.07755804061889648
0.08201193809509277
0.09121990203857422
0.027199983596801758
0.08206486701965332
0.08631587028503418
0.009501934051513672
0.06849098205566406
0.07306504249572754
0.06841111183166504
0.00805521011352539
0.05295300483703613
0.0015439987182617188
0.08677196502685547
0.027656078338623047
0.059602975845336914
0.06395316123962402
1.026885986328125
0.8223450183868408
