times
-2.2768490074983134
-2.6217448518903312
-1.6240952558485553
-2.8273042282811316
-2.353173117921979
-1.8630790475289207
-1.8158916095445305
-2.6220171763452735
-2.2963446866829016
-2.1179009785153697
-2.6222534696914335
-2.911387345491673
-2.1729792682444904
-2.6217710968012806
-2.4545956351986
-1.8637890521691667
-2.0450550052926424
0.06856608390808105
0.05968499183654785
0.0959320068359375
0.08654999732971191
0.027377843856811523
0.06850385665893555
0.06384682655334473
0.0738980770111084
0.001241922378540039
0.07299685478210449
0.06447792053222656
0.07756614685058594
0.004927158355712891
0.0462949275970459
0.054611921310424805
0.07311391830444336
0.05505704879760742
0.06370401382446289
0.07302689552307129
1.0177810192108154
0.804189920425415
