times
-2.3455332185690105
-2.3317362825506653
-1.5226548075496251
-2.2166198874660745
-3.3158274324840185
-1.8878561196420585
-1.8292486272737922
-2.499795071546906
-2.210277943220252
-2.0774427319158715
-2.831284967753124
-2.6208365464077272
-2.3502006628838292
-2.3160153496784317
-2.621551316941088
-1.808919897383393
-2.103677734550273
0.055091142654418945
0.05964183807373047
0.0776069164276123
0.10484695434570312
0.054888010025024414
0.018584012985229492
0.06858515739440918
0.08669686317443848
0.004595041275024414
0.07331991195678711
0.06876611709594727
0.06839299201965332
0.00945591926574707
0.059468984603881836
0.05042004585266113
0.06867408752441406
0.050386905670166016
0.06379294395446777
0.07309103012084961
1.0600380897521973
0.8094730377197266
