times
-2.8292360972487263
-2.2989329985021407
-1.7263764685286966
-2.830690484299259
-2.621000439458045
-2.155132104205064
-1.8018403809255612
-2.686379389009935
-2.075983781511524
-2.265617256932389
-2.3503156904905818
-2.8295752650794865
-2.3491410310067242
-2.45167718746969
-2.755032106119505
-1.8299721609426134
-2.070895097946232
0.06396198272705078
0.004904031753540039
0.08183503150939941
0.08450198173522949
0.025529861450195312
0.0050067901611328125
0.09588193893432617
0.09167003631591797
0.02354288101196289
0.07307600975036621
0.08148407936096191
0.06854796409606934
0.11397099494934082
0.05493307113647461
0.059332847595214844
0.06858396530151367
0.004976987838745117
0.06469082832336426
0.0817720890045166
0.9434969425201416
0.7898409366607666
