times
-2.349898153428102
-2.7488701690665964
-1.5632610942060687
-2.5400684933253315
-2.7805087973423945
-1.9488271591764543
-1.8825270457414676
-2.75013756801209
-2.0778425552373703
-1.958902162830638
-3.19780362548264
-2.7547172977564944
-2.1355037189458765
-2.399523566132517
-2.5048607320343472
-1.804844720371535
-2.152253943253865
0.06863999366760254
0.06540417671203613
0.0014040470123291016
0.0870370864868164
0.008176088333129883
0.014306068420410156
0.0644841194152832
0.09115719795227051
0.027238130569458008
0.0776069164276123
0.09126520156860352
0.05525088310241699
0.014399051666259766
0.05519819259643555
0.0638740062713623
0.08290886878967285
0.0012218952178955078
0.05883383750915527
0.08251309394836426
0.9934639930725098
0.8168470859527588
